gesture,[0],[1],[2],[3],[4],[5],[6],[7],[8],[9],[10],[11],[12],[13],[14],[15],[16],[17],[18],[19],[20]
0.25,"0.16416621208190918,0.529924750328064,8.500167325564689e-08","0.18743668496608734,0.5013871788978577,-0.01425093412399292","0.19867438077926636,0.4517960548400879,-0.02063841186463833","0.1974450796842575,0.4085806906223297,-0.02726086974143982","0.18148775398731232,0.38273727893829346,-0.03351707011461258","0.17710907757282257,0.38337838649749756,-0.007686174940317869","0.17602798342704773,0.3306731581687927,-0.02456548437476158","0.1763983964920044,0.32325708866119385,-0.037403520196676254","0.1780666559934616,0.34568271040916443,-0.04285234957933426","0.15675078332424164,0.3857378661632538,-0.007710721809417009","0.14845873415470123,0.32450827956199646,-0.021854057908058167","0.15080687403678894,0.3207959830760956,-0.03261682763695717","0.15622152388095856,0.34519463777542114,-0.037597548216581345","0.1398589164018631,0.40248292684555054,-0.010425467044115067","0.1257123053073883,0.3530120253562927,-0.024051686748862267","0.12755835056304932,0.35162657499313354,-0.03242136538028717","0.13471220433712006,0.37390127778053284,-0.035459235310554504","0.12358742952346802,0.4294910430908203,-0.014376446604728699","0.11028631031513214,0.39368879795074463,-0.02565239742398262","0.11273488402366638,0.3866865634918213,-0.031371474266052246","0.12070390582084656,0.39808234572410583,-0.033406518399715424"
0.25,"0.16302193701267242,0.5371779203414917,9.515983379060344e-08","0.1848018616437912,0.5052399039268494,-0.013670174404978752","0.19320058822631836,0.45392078161239624,-0.019142569974064827","0.18860775232315063,0.40941694378852844,-0.024879153817892075","0.17131981253623962,0.38510486483573914,-0.02999480813741684","0.17440401017665863,0.3908674716949463,-0.005111874081194401","0.17319385707378387,0.33992934226989746,-0.02107761986553669","0.17072653770446777,0.32511574029922485,-0.03366781771183014","0.1698910892009735,0.339545339345932,-0.039113517850637436","0.15438823401927948,0.3904876112937927,-0.004968373104929924","0.14849023520946503,0.33101752400398254,-0.017428770661354065","0.14697284996509552,0.3134649991989136,-0.027350762858986855","0.1495683640241623,0.3290289342403412,-0.032051026821136475","0.13764020800590515,0.40573641657829285,-0.0077161602675914764","0.12400779128074646,0.35848045349121094,-0.01969880238175392","0.12175776064395905,0.34728527069091797,-0.027540873736143112","0.12663251161575317,0.3616499602794647,-0.030469922348856926","0.12217827886343002,0.432750940322876,-0.011861131526529789","0.10714130103588104,0.4013434648513794,-0.02234073355793953","0.10540954768657684,0.38972508907318115,-0.027959413826465607","0.11060439050197601,0.3958517014980316,-0.029940571635961533"
0.25,"0.16104047000408173,0.5405481457710266,9.206444673282022e-08","0.18350359797477722,0.5079928636550903,-0.015379120595753193","0.19175782799720764,0.45477649569511414,-0.020935088396072388","0.1846866011619568,0.4097335636615753,-0.026496391743421555","0.16644127666950226,0.38561537861824036,-0.03131672739982605","0.17550483345985413,0.3918698728084564,-0.005216963589191437","0.17796285450458527,0.3427996039390564,-0.021236179396510124","0.17193038761615753,0.32709863781929016,-0.03343970701098442","0.1673746407032013,0.33955687284469604,-0.03854944184422493","0.15586377680301666,0.3904685080051422,-0.004113319795578718","0.1498703807592392,0.33344459533691406,-0.016339531168341637","0.1462695151567459,0.3143543601036072,-0.025211060419678688","0.14735013246536255,0.3286065459251404,-0.028784675523638725","0.1390131711959839,0.4053163230419159,-0.006250798236578703","0.12508068978786469,0.35672736167907715,-0.019558757543563843","0.1208457499742508,0.3412289023399353,-0.02684471197426319","0.1241106241941452,0.3537153899669647,-0.02852923795580864","0.12267592549324036,0.43196678161621094,-0.009847821667790413","0.10713106393814087,0.3982771337032318,-0.022776983678340912","0.10577830672264099,0.3879794776439667,-0.028750963509082794","0.11110365390777588,0.3977673053741455,-0.029971858486533165"
0.25,"0.16699178516864777,0.5407602190971375,5.426660720786458e-08","0.19120563566684723,0.5049125552177429,-0.010265820659697056","0.20323088765144348,0.4570751488208771,-0.01395631767809391","0.20125554502010345,0.41800448298454285,-0.018473202362656593","0.1916261911392212,0.39389491081237793,-0.022376447916030884","0.18508073687553406,0.3947221636772156,-0.000982890254817903","0.1843835711479187,0.3504863381385803,-0.014476712793111801","0.18244874477386475,0.34600260853767395,-0.025779057294130325","0.180488720536232,0.36226412653923035,-0.031172914430499077","0.16350197792053223,0.3936503231525421,-0.0019066374516114593","0.1579274982213974,0.34095147252082825,-0.012005943804979324","0.1572619378566742,0.32397645711898804,-0.02041519060730934","0.15884056687355042,0.33110713958740234,-0.02508137933909893","0.1453670859336853,0.4085707664489746,-0.005597551353275776","0.13214042782783508,0.361477792263031,-0.016415372490882874","0.13097092509269714,0.355465292930603,-0.023247797042131424","0.13496822118759155,0.36831915378570557,-0.02618829905986786","0.12902432680130005,0.4357130527496338,-0.010343905538320541","0.11715790629386902,0.40454748272895813,-0.01949693262577057","0.11623455584049225,0.39760613441467285,-0.023332003504037857","0.11990600824356079,0.4035673141479492,-0.02465193159878254"
0.25,"0.17548245191574097,0.5363529324531555,1.32098008975845e-07","0.2008851021528244,0.4999880790710449,-0.010143199004232883","0.2162213921546936,0.44990503787994385,-0.013286936096847057","0.22304987907409668,0.40617626905441284,-0.01677124761044979","0.21451926231384277,0.3830827474594116,-0.020241254940629005","0.190337136387825,0.39301156997680664,-0.0034144818782806396","0.19305039942264557,0.349601149559021,-0.014555719681084156","0.195126473903656,0.33102792501449585,-0.024784352630376816","0.1970844268798828,0.3310377299785614,-0.030358286574482918","0.1706693023443222,0.39219340682029724,-0.0040753972716629505","0.16692517697811127,0.3381061553955078,-0.01295603159815073","0.16988028585910797,0.319377064704895,-0.02121744304895401","0.17537732422351837,0.3238143026828766,-0.026585126295685768","0.15350094437599182,0.405090868473053,-0.006889905780553818","0.14416444301605225,0.3550878167152405,-0.01707589253783226","0.14885234832763672,0.34473511576652527,-0.02455401048064232","0.1581963151693344,0.35674840211868286,-0.028665151447057724","0.13678210973739624,0.429009348154068,-0.010695971548557281","0.13055536150932312,0.39395689964294434,-0.020147591829299927","0.13771772384643555,0.38817304372787476,-0.024635806679725647","0.14900663495063782,0.4005429446697235,-0.02679014578461647"
0.25,"0.18183617293834686,0.5218629837036133,1.5699409061653569e-07","0.2047474980354309,0.48826760053634644,-0.009411083534359932","0.22068285942077637,0.4419030249118805,-0.014619894325733185","0.2306375503540039,0.40317970514297485,-0.020233822986483574","0.2258417010307312,0.37190449237823486,-0.025488262996077538","0.19081571698188782,0.38046401739120483,-0.0059804427437484264","0.19534263014793396,0.3321312963962555,-0.018237272277474403","0.2028505504131317,0.3205510973930359,-0.02825326658785343","0.20835082232952118,0.32765328884124756,-0.03307211026549339","0.17361077666282654,0.38256746530532837,-0.007679177448153496","0.16661563515663147,0.32100069522857666,-0.018349045887589455","0.17765866219997406,0.3088904619216919,-0.026531744748353958","0.18802255392074585,0.32046225666999817,-0.030667470768094063","0.15847285091876984,0.39785197377204895,-0.01119331456720829","0.1464816927909851,0.3421858251094818,-0.022334447130560875","0.16170677542686462,0.33535057306289673,-0.028309006243944168","0.1767437756061554,0.348921537399292,-0.030421104282140732","0.14453311264514923,0.4218814969062805,-0.015521213412284851","0.1378324031829834,0.38187849521636963,-0.025745460763573647","0.15027666091918945,0.3741692006587982,-0.029562141746282578","0.16438384354114532,0.38307711482048035,-0.03047998622059822"
0.25,"0.18289536237716675,0.5197740793228149,1.4775740453387698e-07","0.20486536622047424,0.48757150769233704,-0.008498822338879108","0.22094449400901794,0.4407837986946106,-0.014246626757085323","0.2329528033733368,0.400831937789917,-0.020936083048582077","0.22939695417881012,0.36616113781929016,-0.026874061673879623","0.18827283382415771,0.3813900053501129,-0.001504023326560855","0.19072028994560242,0.32823023200035095,-0.013172656297683716","0.20281293988227844,0.3192055821418762,-0.023414667695760727","0.21161217987537384,0.33300191164016724,-0.028415918350219727","0.17332977056503296,0.38297489285469055,-0.0037550029810518026","0.16543416678905487,0.31505391001701355,-0.01416562870144844","0.1824144721031189,0.3072652220726013,-0.023417284712195396","0.1954464614391327,0.3240688741207123,-0.02833210676908493","0.15970484912395477,0.3952587842941284,-0.007902721874415874","0.15002579987049103,0.33249056339263916,-0.019037727266550064","0.1710042655467987,0.33143550157546997,-0.024836497381329536","0.1859525740146637,0.34972280263900757,-0.02696717344224453","0.1473943293094635,0.4154350161552429,-0.012814409099519253","0.1478189080953598,0.37155821919441223,-0.023001229390501976","0.1639290750026703,0.36887022852897644,-0.026076579466462135","0.1763850301504135,0.3820659816265106,-0.02672095224261284"
0.25,"0.1845400035381317,0.5178782343864441,1.1683604839163308e-07","0.20584553480148315,0.4801174998283386,-0.007553615607321262","0.2210730016231537,0.43374478816986084,-0.015135345980525017","0.2330799698829651,0.3983842432498932,-0.024256719276309013","0.23473960161209106,0.36215898394584656,-0.03245438635349274","0.18601499497890472,0.37400001287460327,-0.0029424347449094057","0.1859598159790039,0.3168655335903168,-0.016594409942626953","0.20220953226089478,0.3184574842453003,-0.027578817680478096","0.2123003900051117,0.3379196524620056,-0.03318497911095619","0.17241716384887695,0.37923702597618103,-0.006955619435757399","0.16559293866157532,0.30856502056121826,-0.019857041537761688","0.18654212355613708,0.3116338849067688,-0.030390020459890366","0.20028872787952423,0.3333173394203186,-0.03581921383738518","0.15995365381240845,0.39387914538383484,-0.012750891968607903","0.1536208540201187,0.33271440863609314,-0.02522910386323929","0.17740079760551453,0.33467257022857666,-0.031109074130654335","0.1931815892457962,0.3516467213630676,-0.03318290784955025","0.1499505639076233,0.4174762964248657,-0.01923326961696148","0.15520593523979187,0.37789562344551086,-0.02995455078780651","0.1738581657409668,0.3731165826320648,-0.03347543627023697","0.1871214210987091,0.3800071179866791,-0.03454756364226341"
0.25,"0.183766707777977,0.5181305408477783,1.3306875246144045e-07","0.20444455742835999,0.47269243001937866,-0.0016103333327919245","0.21715036034584045,0.4250534176826477,-0.00889509730041027","0.22844943404197693,0.3940112590789795,-0.01876760832965374","0.2356587052345276,0.3612152636051178,-0.027490148320794106","0.17222380638122559,0.37031155824661255,-0.005575206596404314","0.17411372065544128,0.30980896949768066,-0.020688727498054504","0.19615599513053894,0.30893200635910034,-0.03042931854724884","0.20978376269340515,0.32775092124938965,-0.03481422737240791","0.16052447259426117,0.38209980726242065,-0.013521349057555199","0.16475452482700348,0.3116692304611206,-0.028723042458295822","0.19182822108268738,0.3152127265930176,-0.037327539175748825","0.20588141679763794,0.3389674425125122,-0.040716011077165604","0.15318424999713898,0.40148553252220154,-0.02238185703754425","0.15917515754699707,0.3385680019855499,-0.03642808273434639","0.18689899146556854,0.34129995107650757,-0.03845605626702309","0.200959712266922,0.3595830500125885,-0.037041567265987396","0.15114834904670715,0.42798346281051636,-0.031396180391311646","0.16615736484527588,0.38557472825050354,-0.042129576206207275","0.18614311516284943,0.38215816020965576,-0.04224047437310219","0.19653476774692535,0.39266887307167053,-0.04007981717586517"
0.25,"0.1770426481962204,0.5201493501663208,1.1492019780234841e-07","0.2012254148721695,0.4721068739891052,0.001180197112262249","0.212800070643425,0.4236137270927429,-0.00627889484167099","0.22606436908245087,0.3925895392894745,-0.016930578276515007","0.23647412657737732,0.3613944947719574,-0.026465917006134987","0.15817639231681824,0.37265995144844055,-0.005768775008618832","0.16666309535503387,0.31152933835983276,-0.02134161815047264","0.19340255856513977,0.3088338375091553,-0.031778279691934586","0.20770329236984253,0.32654500007629395,-0.03716199845075607","0.14995598793029785,0.38619861006736755,-0.015918487682938576","0.16438882052898407,0.3129739463329315,-0.03220166638493538","0.1963798850774765,0.3161347806453705,-0.041355568915605545","0.2103029489517212,0.3391527533531189,-0.045602332800626755","0.14917820692062378,0.4053916931152344,-0.026522941887378693","0.16370247304439545,0.33674582839012146,-0.040962401777505875","0.19511011242866516,0.3413032591342926,-0.042239174246788025","0.20751550793647766,0.36240893602371216,-0.04082326218485832","0.15498463809490204,0.4301726818084717,-0.037114985287189484","0.1771211475133896,0.3834766447544098,-0.04790583252906799","0.1969306468963623,0.38472726941108704,-0.04737001284956932","0.2036726474761963,0.401005357503891,-0.04524089768528938"
0.25,"0.17687992751598358,0.5181394815444946,1.3862116077234532e-07","0.1999579817056656,0.47005581855773926,0.0011129864724352956","0.2114483267068863,0.4235409200191498,-0.0067299711517989635","0.22458866238594055,0.39323434233665466,-0.017907610163092613","0.2342887818813324,0.3617461621761322,-0.027980176731944084","0.15668143332004547,0.37423762679100037,-0.003702016780152917","0.16776011884212494,0.3117297291755676,-0.020268959924578667","0.19413000345230103,0.3067156672477722,-0.032608870416879654","0.209347203373909,0.32274770736694336,-0.03896816447377205","0.1490364968776703,0.3869418501853943,-0.013567366637289524","0.16509096324443817,0.3137938976287842,-0.029600344598293304","0.19589929282665253,0.31441551446914673,-0.03882420063018799","0.21027043461799622,0.3359285593032837,-0.042854636907577515","0.14883680641651154,0.40494146943092346,-0.024128014221787453","0.16545838117599487,0.3370162546634674,-0.03780919685959816","0.19531716406345367,0.33986160159111023,-0.03843485936522484","0.2076224982738495,0.3596528470516205,-0.036340877413749695","0.15540526807308197,0.427672415971756,-0.03484141081571579","0.17864224314689636,0.3821997046470642,-0.04428607225418091","0.19708192348480225,0.38218963146209717,-0.042831163853406906","0.2033749222755432,0.39692726731300354,-0.03983064368367195"
