gesture,[0],[1],[2],[3],[4],[5],[6],[7],[8],[9],[10],[11],[12],[13],[14],[15],[16],[17],[18],[19],[20]
0.25,"0.1595928966999054,0.4772496819496155,-1.319335609650807e-07","0.1822567731142044,0.4639262855052948,-0.022128082811832428","0.19777214527130127,0.42309725284576416,-0.03212258964776993","0.192597895860672,0.38192859292030334,-0.04083380475640297","0.17581172287464142,0.34742093086242676,-0.04820781573653221","0.19388484954833984,0.33526015281677246,-0.0127632487565279","0.19258299469947815,0.2800385653972626,-0.030759168788790703","0.17603038251399994,0.2942596673965454,-0.04489272087812424","0.1647322177886963,0.32157909870147705,-0.0523243322968483","0.17327575385570526,0.3309260308742523,-0.00956978090107441","0.17013555765151978,0.2653341591358185,-0.028122806921601295","0.15401968359947205,0.2861742079257965,-0.04250963777303696","0.1477661430835724,0.31587719917297363,-0.04903463274240494","0.15479668974876404,0.3361688256263733,-0.009389573708176613","0.15077438950538635,0.2827301323413849,-0.025548016652464867","0.1393946409225464,0.3018774092197418,-0.03571263328194618","0.13560476899147034,0.3323102295398712,-0.03907661512494087","0.13862675428390503,0.3507445454597473,-0.011098177172243595","0.13106083869934082,0.31275033950805664,-0.022845175117254257","0.12711359560489655,0.32289552688598633,-0.028608718886971474","0.12877494096755981,0.34410640597343445,-0.03054889664053917"
0.25,"0.16267816722393036,0.4797552824020386,-1.2232037249759742e-07","0.18854816257953644,0.461736261844635,-0.019264809787273407","0.20428960025310516,0.41665682196617126,-0.027239054441452026","0.1980317234992981,0.37449175119400024,-0.0345899872481823","0.18093623220920563,0.34358322620391846,-0.04072435200214386","0.19461378455162048,0.33488526940345764,-0.00885074120014906","0.1945822387933731,0.2767678201198578,-0.02580605261027813","0.17875070869922638,0.28869932889938354,-0.03923536092042923","0.16858632862567902,0.3149431347846985,-0.046209827065467834","0.17342518270015717,0.33359450101852417,-0.006795006338506937","0.16963322460651398,0.26687607169151306,-0.02430224046111107","0.15510904788970947,0.28628411889076233,-0.03773891180753708","0.15096041560173035,0.3161585032939911,-0.04359922930598259","0.15436618030071259,0.3412957489490509,-0.007699514739215374","0.14910738170146942,0.2854847311973572,-0.0226803757250309","0.14035870134830475,0.3027344048023224,-0.03156053647398949","0.13960346579551697,0.3333546817302704,-0.034195657819509506","0.13730046153068542,0.3575917184352875,-0.010371522046625614","0.12885838747024536,0.3173646628856659,-0.021067699417471886","0.12695923447608948,0.32490813732147217,-0.02582048997282982","0.13092711567878723,0.3458034098148346,-0.027071451768279076"
0.25,"0.1679936945438385,0.47956639528274536,-7.508459987093374e-08","0.19566357135772705,0.4537000060081482,-0.01587754860520363","0.2143009901046753,0.40348899364471436,-0.02168475091457367","0.2114204615354538,0.3581264317035675,-0.027590923011302948","0.19452141225337982,0.3314055800437927,-0.03270778805017471","0.19575099647045135,0.3300648033618927,-0.004555180203169584","0.19623145461082458,0.27335456013679504,-0.02061956748366356","0.18470418453216553,0.2811192274093628,-0.034124843776226044","0.17796918749809265,0.3077220916748047,-0.04122650995850563","0.17416565120220184,0.33177006244659424,-0.003912855871021748","0.16995131969451904,0.2654120922088623,-0.01991274207830429","0.16082574427127838,0.2785777449607849,-0.03313370794057846","0.1599302887916565,0.3077414929866791,-0.039602652192115784","0.15533395111560822,0.34284186363220215,-0.006146216299384832","0.147731751203537,0.28545859456062317,-0.02043529786169529","0.14343535900115967,0.29914504289627075,-0.02930796518921852","0.14633971452713013,0.3306392431259155,-0.032559264451265335","0.13783560693264008,0.3632446229457855,-0.009950948879122734","0.1289878785610199,0.32316938042640686,-0.02039552852511406","0.12908202409744263,0.32915717363357544,-0.025327829644083977","0.13443346321582794,0.35059353709220886,-0.027183497324585915"
0.25,"0.17722859978675842,0.4780345559120178,-4.55932358534028e-09","0.20607316493988037,0.44526150822639465,-0.015228940173983574","0.22569866478443146,0.3942815065383911,-0.02159290201961994","0.22445160150527954,0.3472873270511627,-0.02821376360952854","0.2077222317457199,0.3202838897705078,-0.034057606011629105","0.20093539357185364,0.32598456740379333,-0.004651321563869715","0.20210593938827515,0.2702867388725281,-0.02140733413398266","0.19520990550518036,0.2717570662498474,-0.03536896035075188","0.1912803053855896,0.2953808009624481,-0.04232390969991684","0.17877253890037537,0.3290625214576721,-0.0045080287382006645","0.17411336302757263,0.2645595073699951,-0.020278330892324448","0.16976265609264374,0.270885705947876,-0.03241342678666115","0.17154261469841003,0.2971787452697754,-0.03820124268531799","0.15932701528072357,0.3420654535293579,-0.007269499357789755","0.1513282209634781,0.28558194637298584,-0.02166290208697319","0.1513342559337616,0.29742205142974854,-0.02875658869743347","0.1570451557636261,0.3283722698688507,-0.03069096803665161","0.1406783163547516,0.36432576179504395,-0.011622434481978416","0.1328762173652649,0.3235186040401459,-0.022150281816720963","0.13464488089084625,0.3291737735271454,-0.025530660524964333","0.14030689001083374,0.35155555605888367,-0.025959212332963943"
0.25,"0.18677884340286255,0.4785144627094269,9.275789913942845e-09","0.2171560525894165,0.44015854597091675,-0.013863857835531235","0.23616459965705872,0.3880913257598877,-0.019908364862203598","0.23551228642463684,0.3405735194683075,-0.026570918038487434","0.22057892382144928,0.3106820583343506,-0.03250276669859886","0.20824219286441803,0.32575684785842896,-0.004035180434584618","0.20587106049060822,0.2698018252849579,-0.02138950116932392","0.20250816643238068,0.2690359055995941,-0.035081394016742706","0.20232537388801575,0.2928769886493683,-0.0412476621568203","0.18551374971866608,0.3307495713233948,-0.004488877486437559","0.17849130928516388,0.26404064893722534,-0.020738743245601654","0.1768648475408554,0.2724929749965668,-0.03170439228415489","0.1810241937637329,0.3017781376838684,-0.03596993908286095","0.16606177389621735,0.3451405167579651,-0.00781641062349081","0.15641343593597412,0.2879220247268677,-0.022312995046377182","0.15874794125556946,0.3009950518608093,-0.027689078822731972","0.1666654795408249,0.33192774653434753,-0.027927866205573082","0.147332102060318,0.36847278475761414,-0.012684961780905724","0.1388765573501587,0.3260943293571472,-0.023039130493998528","0.1428922712802887,0.33130979537963867,-0.025272564962506294","0.15100286900997162,0.35337740182876587,-0.02444390580058098"
0.25,"0.1919805109500885,0.47947344183921814,4.941684839110394e-09","0.2231731116771698,0.44192832708358765,-0.012511876411736012","0.24109522998332977,0.38566550612449646,-0.017430469393730164","0.24414271116256714,0.33616137504577637,-0.02305491641163826","0.23142021894454956,0.31090956926345825,-0.027877822518348694","0.20971384644508362,0.32587939500808716,-0.0031535679008811712","0.20852874219417572,0.2696898579597473,-0.0192180834710598","0.20820848643779755,0.2691427171230316,-0.03139165788888931","0.20936472713947296,0.29447975754737854,-0.036517899483442307","0.18749871850013733,0.33158501982688904,-0.0037282598204910755","0.17907026410102844,0.266105055809021,-0.01903645321726799","0.18216995894908905,0.27672868967056274,-0.02796284109354019","0.18868470191955566,0.30697527527809143,-0.030669430270791054","0.16900302469730377,0.3468557894229889,-0.00706304470077157","0.1588582694530487,0.28999650478363037,-0.020944735035300255","0.166536346077919,0.30293548107147217,-0.024903912097215652","0.17668290436267853,0.3323783576488495,-0.02408699505031109","0.15124525129795074,0.3707679808139801,-0.011838245205581188","0.14475619792938232,0.3279894292354584,-0.021814100444316864","0.15193891525268555,0.33358699083328247,-0.023414956405758858","0.16161030530929565,0.3555648922920227,-0.02212189882993698"
0.25,"0.2010325789451599,0.47545096278190613,3.302507778357722e-08","0.2297082245349884,0.4358219802379608,-0.010236365720629692","0.2459118515253067,0.3793286979198456,-0.014778508804738522","0.25107717514038086,0.33255431056022644,-0.020264413207769394","0.2401619553565979,0.30503809452056885,-0.025278862565755844","0.21034935116767883,0.32194769382476807,-0.004267645534127951","0.20635928213596344,0.26665788888931274,-0.018637817353010178","0.21150192618370056,0.2643616795539856,-0.029968449845910072","0.21590812504291534,0.2867012023925781,-0.034802187234163284","0.19003096222877502,0.33075156807899475,-0.005891080945730209","0.1788501739501953,0.2651858329772949,-0.019649654626846313","0.1904892921447754,0.2763136625289917,-0.028419023379683495","0.19997255504131317,0.30756375193595886,-0.03136499226093292","0.1729009449481964,0.3488234281539917,-0.009566793218255043","0.16090038418769836,0.28985488414764404,-0.022180145606398582","0.17583812773227692,0.30050763487815857,-0.025911839678883553","0.18729758262634277,0.3295898735523224,-0.025282081216573715","0.15650293231010437,0.3740915060043335,-0.014371105469763279","0.14983347058296204,0.32771068811416626,-0.024157704785466194","0.16161291301250458,0.3300030529499054,-0.025717245414853096","0.17231622338294983,0.3503519892692566,-0.02445685863494873"
0.25,"0.20761330425739288,0.4713283181190491,4.3735504107189627e-08","0.23343871533870697,0.4323263168334961,-0.011691365391016006","0.24844391644001007,0.37716466188430786,-0.018400587141513824","0.2548665702342987,0.33275821805000305,-0.02590479701757431","0.2451392114162445,0.2982686758041382,-0.03270462900400162","0.21017047762870789,0.3239579498767853,-0.007866641506552696","0.20325203239917755,0.2643212676048279,-0.02429013140499592","0.21480689942836761,0.2651366591453552,-0.036813292652368546","0.22408995032310486,0.28924503922462463,-0.04211214557290077","0.19238771498203278,0.3340111970901489,-0.009414778091013432","0.17887967824935913,0.2651911675930023,-0.024851368740200996","0.19582372903823853,0.27575504779815674,-0.03505825251340866","0.20731747150421143,0.30543574690818787,-0.039071157574653625","0.17677122354507446,0.3518698811531067,-0.013071240857243538","0.16361425817012787,0.2899826765060425,-0.027118831872940063","0.18228836357593536,0.2992360591888428,-0.03174952417612076","0.194226935505867,0.3271171748638153,-0.031612902879714966","0.1616334766149521,0.3759883642196655,-0.017887132242321968","0.1558302491903305,0.32659852504730225,-0.028867390006780624","0.17066922783851624,0.32610803842544556,-0.03116290457546711","0.1820814162492752,0.3445036709308624,-0.030430814251303673"
0.25,"0.21144536137580872,0.4701595902442932,4.118373198025438e-08","0.23669366538524628,0.4336480498313904,-0.012581413611769676","0.2510305643081665,0.37749800086021423,-0.02001730352640152","0.2578955888748169,0.33236417174339294,-0.028080038726329803","0.24763798713684082,0.299275279045105,-0.03539315611124039","0.21162748336791992,0.32631993293762207,-0.00966908223927021","0.20514746010303497,0.2633242607116699,-0.026293592527508736","0.21838483214378357,0.26393818855285645,-0.03826264292001724","0.2278805673122406,0.28870028257369995,-0.04312223568558693","0.19425158202648163,0.3367528021335602,-0.011082731187343597","0.18059422075748444,0.26544827222824097,-0.026457590982317924","0.19907495379447937,0.2784186005592346,-0.03617480397224426","0.21028798818588257,0.3084830343723297,-0.039870619773864746","0.17893576622009277,0.35518401861190796,-0.014602962881326675","0.16689856350421906,0.29222187399864197,-0.028673851862549782","0.18645000457763672,0.30238696932792664,-0.03300924599170685","0.19764716923236847,0.3304404616355896,-0.032784659415483475","0.1642245650291443,0.37998396158218384,-0.019267462193965912","0.15969794988632202,0.33050113916397095,-0.02999553270637989","0.17522384226322174,0.330816388130188,-0.03184284642338753","0.18572446703910828,0.34981679916381836,-0.031002115458250046"
0.25,"0.20638872683048248,0.47768521308898926,3.552218075242308e-08","0.23368123173713684,0.43854081630706787,-0.012820997275412083","0.24914824962615967,0.3818299174308777,-0.019013699144124985","0.2544904947280884,0.33359023928642273,-0.025965435430407524","0.24371877312660217,0.3012206554412842,-0.03244498372077942","0.21226753294467926,0.32778289914131165,-0.006271185353398323","0.20779427886009216,0.26950889825820923,-0.02249816618859768","0.2151906043291092,0.2671995759010315,-0.03501908853650093","0.2213251292705536,0.28902938961982727,-0.04039773344993591","0.19257037341594696,0.3361869156360626,-0.007049912586808205","0.18005184829235077,0.2693709433078766,-0.02240740694105625","0.19375097751617432,0.27799034118652344,-0.03318830579519272","0.2048642635345459,0.30696091055870056,-0.0375046506524086","0.1756499707698822,0.35313570499420166,-0.010118355974555016","0.16342779994010925,0.29272064566612244,-0.024327430874109268","0.17903824150562286,0.30130088329315186,-0.030081702396273613","0.19094452261924744,0.3301223814487457,-0.030588554218411446","0.1594354212284088,0.3775911033153534,-0.014387757517397404","0.15258640050888062,0.33158138394355774,-0.025742782279849052","0.16563701629638672,0.3320651352405548,-0.028769638389348984","0.17750109732151031,0.35199710726737976,-0.028334422037005424"
0.25,"0.1966651976108551,0.4848770797252655,4.054526159258387e-10","0.22724613547325134,0.4479779005050659,-0.01391249243170023","0.24142691493034363,0.3848031759262085,-0.01763644814491272","0.24212822318077087,0.3321988582611084,-0.02186889946460724","0.22686274349689484,0.30664849281311035,-0.025854628533124924","0.213297039270401,0.3301653563976288,-0.004549878649413586","0.20899316668510437,0.27542901039123535,-0.020376862958073616","0.20781210064888,0.27104872465133667,-0.0334647037088871","0.2105163186788559,0.29511481523513794,-0.039500050246715546","0.19176658987998962,0.3371206820011139,-0.004348970949649811","0.18073995411396027,0.27322080731391907,-0.01916239596903324","0.18287235498428345,0.27716711163520813,-0.03151750564575195","0.19040706753730774,0.30674314498901367,-0.03747310861945152","0.17375491559505463,0.3535083830356598,-0.006795553024858236","0.16213363409042358,0.29904627799987793,-0.02113165520131588","0.1663615107536316,0.3039606809616089,-0.030539875850081444","0.1759648472070694,0.3344274163246155,-0.03391214832663536","0.15612447261810303,0.3779662251472473,-0.010515780188143253","0.14647047221660614,0.33441758155822754,-0.02211284264922142","0.15161481499671936,0.33444204926490784,-0.027776191011071205","0.16152514517307281,0.3567449450492859,-0.029655585065484047"
0.25,"0.18854114413261414,0.48694533109664917,-1.1355284712522007e-08","0.2172231674194336,0.44640669226646423,-0.012070323340594769","0.2288283258676529,0.385450541973114,-0.013860583305358887","0.2242695838212967,0.3393409252166748,-0.016612213104963303","0.21070149540901184,0.313548743724823,-0.018885768949985504","0.21112917363643646,0.33197635412216187,0.0040593757294118404","0.20946694910526276,0.2793247103691101,-0.00895700789988041","0.20273160934448242,0.27366524934768677,-0.021426204591989517","0.19926784932613373,0.29261264204978943,-0.02785855531692505","0.19041645526885986,0.33589038252830505,0.00415370287373662","0.18437065184116364,0.27595990896224976,-0.009033523499965668","0.17795918881893158,0.2771385908126831,-0.02301117405295372","0.1780092418193817,0.3016938269138336,-0.030510377138853073","0.17179226875305176,0.34968018531799316,0.0014519813703373075","0.16207459568977356,0.29897353053092957,-0.0118976179510355","0.15913371741771698,0.30702346563339233,-0.023458249866962433","0.16371214389801025,0.3384365439414978,-0.02850327081978321","0.15396034717559814,0.37163203954696655,-0.0023666026536375284","0.1429017335176468,0.3334343433380127,-0.012732094153761864","0.14330646395683289,0.335440456867218,-0.019208554178476334","0.14949321746826172,0.3558187782764435,-0.02214193530380726"
